membership_id,privilege_id,role_id,effective_start_date,effective_end_date
300000139173387,300000139139483,300000139131280,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173388,300000139138856,300000139131280,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173389,300000139140405,300000139131280,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173390,300000139141570,300000139135157,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173391,300000139138967,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173392,300000139138112,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173393,300000139138861,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173394,300000139141948,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173395,300000139142869,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173396,300000139142870,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173397,300000139141267,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173398,300000139143266,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173399,300000139141268,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173400,300000139137752,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173401,300000139142628,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173402,300000139142551,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173403,300000139141954,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173404,300000139141368,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173405,300000139138983,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173406,300000139137394,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139173407,300000139139847,300000139133204,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170664,300000139138179,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170665,300000139138931,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170666,300000139141505,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170667,300000139140475,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170668,300000139141554,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170669,300000139139968,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170670,300000139137322,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170671,300000139140275,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170672,300000139137479,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170673,300000139142924,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170674,300000139142370,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170675,300000139139565,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170676,300000139138489,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170677,300000139138734,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170678,300000139141387,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170679,300000139138088,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170680,300000139137587,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170681,300000139140345,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170682,300000139140649,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170683,300000139138230,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170684,300000139141007,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170685,300000139136927,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170686,300000139141978,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170687,300000139137590,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170688,300000139143095,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170689,300000139140078,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170690,300000139139988,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170691,300000139137889,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170692,300000139141710,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170694,300000139140812,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170695,300000139143037,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170696,300000139140297,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170697,300000139142533,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170698,300000139138057,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170699,300000139137405,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170700,300000139141148,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170701,300000139141986,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170702,300000139141082,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170703,300000139140209,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170704,300000139140303,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170705,300000139141251,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170706,300000139137447,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170707,300000139140557,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170708,300000139137556,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170709,300000139137747,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170710,300000139138856,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170711,300000139141092,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170712,300000139140450,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170713,300000139142352,300000139130993,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170714,300000139139903,300000139130992,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170715,300000139136955,300000139130995,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171853,300000139141674,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171854,300000139139538,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171855,300000139140715,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171856,300000139141731,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171857,300000139137857,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171858,300000139142238,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171859,300000139139202,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171860,300000139140365,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171861,300000139141031,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171862,300000139143208,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171863,300000139138307,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171864,300000139138119,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171866,300000139142358,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171867,300000139141845,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171869,300000139139641,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171870,300000139140943,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171871,300000139138819,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171872,300000139138268,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171873,300000139140164,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171874,300000139140271,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171875,300000139143016,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171876,300000139137421,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171877,300000139137571,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171878,300000139142203,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171879,300000139141499,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171880,300000139142264,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171881,300000139137927,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171882,300000139143167,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171883,300000139141507,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171884,300000139142413,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171885,300000139139172,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171886,300000139140847,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171887,300000139141866,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171888,300000139136828,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171889,300000139141005,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171890,300000139140190,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171891,300000139137838,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171892,300000139137732,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171893,300000139138700,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171894,300000139139735,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171895,300000139140131,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171896,300000139139426,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171897,300000139138293,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171898,300000139142585,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171899,300000139139998,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171900,300000139142532,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171901,300000139143252,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171902,300000139140919,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171903,300000139139680,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171904,300000139138711,300000139133040,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172592,300000139140830,300000139127264,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172593,300000139141782,300000139127264,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172594,300000139139425,300000139127265,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172595,300000139140868,300000139127265,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172596,300000139139835,300000139127265,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172597,300000139138380,300000139127265,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172598,300000139140036,300000139127266,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172599,300000139142876,300000139127266,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172600,300000139138026,300000139127266,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172601,300000139138621,300000139127266,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172602,300000139139951,300000139127266,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172603,300000139139982,300000139127267,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172604,300000139137878,300000139127267,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172605,300000139142063,300000139131191,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172606,300000139137312,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172607,300000139138687,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172608,300000139137120,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172609,300000139141473,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172610,300000139140777,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172611,300000139142695,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172612,300000139140082,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172613,300000139143301,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172614,300000139141184,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172615,300000139138911,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172616,300000139137995,300000139131193,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172617,300000139141466,300000139131194,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172618,300000139140023,300000139131194,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172619,300000139138736,300000139131194,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172620,300000139137068,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172621,300000139138041,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172622,300000139137917,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172623,300000139143247,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172624,300000139137694,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172625,300000139138571,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172626,300000139139414,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172627,300000139138427,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172628,300000139137106,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172629,300000139138875,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172630,300000139141252,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172631,300000139140210,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172632,300000139141958,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172633,300000139142224,300000139127269,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172634,300000139138551,300000139133117,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172635,300000139138744,300000139133117,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172636,300000139142008,300000139131198,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172637,300000139142153,300000139131198,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172638,300000139143225,300000139131198,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172639,300000139137617,300000139131198,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172640,300000139141887,300000139131198,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172641,300000139137780,300000139131198,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172642,300000139138210,300000139131198,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172643,300000139139820,300000139131198,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171248,300000139140421,300000139127133,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171249,300000139142883,300000139127133,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171250,300000139142218,300000139127133,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171251,300000139137253,300000139131050,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171252,300000139141614,300000139131050,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171253,300000139140313,300000139131051,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171254,300000139138734,300000139131051,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171255,300000139142352,300000139131051,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171256,300000139138804,300000139132997,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171257,300000139137253,300000139127138,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171258,300000139141614,300000139127138,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171264,300000139140737,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171265,300000139143153,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171266,300000139138391,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171267,300000139140005,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171268,300000139139611,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171269,300000139141838,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171270,300000139141067,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171271,300000139139110,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171272,300000139136800,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171273,300000139140389,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171274,300000139137016,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171275,300000139141347,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171276,300000139137781,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171277,300000139142988,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171278,300000139142632,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171279,300000139140636,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171280,300000139141039,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171281,300000139141850,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171282,300000139139993,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171283,300000139139038,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171284,300000139140519,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171285,300000139139315,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171286,300000139138346,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171287,300000139138059,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171288,300000139139808,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171289,300000139138807,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171290,300000139137502,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171291,300000139138548,300000139133000,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171292,300000139141607,300000139127139,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171293,300000139137729,300000139127139,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171294,300000139141360,300000139127139,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171295,300000139140673,300000139127139,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171296,300000139142201,300000139127139,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171297,300000139139452,300000139127139,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171298,300000139137318,300000139127139,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171299,300000139141410,300000139127139,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170716,300000139139431,300000139130995,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170717,300000139138892,300000139130995,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170718,300000139142139,300000139130995,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170719,300000139143024,300000139130995,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170720,300000139139305,300000139130995,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170721,300000139138941,300000139130995,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170722,300000139143238,300000139134920,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170723,300000139136859,300000139130997,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170724,300000139137901,300000139127082,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170725,300000139142613,300000139127082,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170726,300000139141062,300000139127082,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170732,300000139139003,300000139131001,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170733,300000139142420,300000139132953,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170734,300000139142094,300000139132953,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170735,300000139137673,300000139132953,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170736,300000139137253,300000139132955,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170737,300000139141614,300000139132955,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170738,300000139140177,300000139131004,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170739,300000139142341,300000139131004,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170740,300000139141633,300000139131004,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170741,300000139140037,300000139131004,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170742,300000139138401,300000139131004,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170743,300000139137895,300000139131004,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170744,300000139139433,300000139131004,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170745,300000139139914,300000139131004,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170746,300000139140457,300000139131004,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170747,300000139141045,300000139131004,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170748,300000139140973,300000139127088,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
